movie_id,title,release_year,budget,revenue,profit,roi,tmdb_rating,imdb_rating,runtime_minutes,imdb_genre,tmdb_genres,certificate,industry_rating,popularity,original_language
71676,Ghost Rider: Spirit of Vengeance,2011,57000000,149217355,92217355,1.6178483333333333,4.7,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,4.3,48.622278,en
12107,Nutty Professor II: The Klumps,2000,84000000,123307945,39307945,0.4679517261904762,4.7,,,,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",PG-13,4.4,17.783361,en
42684,Skyline,2010,10000000,66821036,56821036,5.6821036,4.7,,,,"[{""id"": 878, ""name"": ""Science Fiction""}]",PG-13,4.4,26.268209,en
12657,Soul Plane,2004,16000000,14822346,-1177654,-0.073603375,4.7,,,,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",R,4.5,9.400404,en
11679,xXx: State of the Union,2005,60000000,71073932,11073932,0.18456553333333334,4.7,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,4.5,36.689223,en
19084,Johnson Family Vacation,2004,12000000,31179516,19179516,1.598293,4.7,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",PG-13,4.5,4.623609,en
13827,"Surfer, Dude",2008,6000000,69497,-5930503,-0.98841716666666668,4.7,,,,"[{""id"": 35, ""name"": ""Comedy""}]",R,4.7,2.404626,en
36047,The In Crowd,2000,15000000,5217498,-9782502,-0.6521668,4.7,,,,"[{""id"": 53, ""name"": ""Thriller""}]",PG-13,4.7,0.249245,en
329833,Zoolander 2,2016,50000000,55969000,5969000,0.11938,4.7,,,,"[{""id"": 35, ""name"": ""Comedy""}]",PG-13,4.7,37.253774,en
11453,Deuce Bigalow: European Gigolo,2005,22000000,22400154,400154,0.018188818181818181,4.7,,,,"[{""id"": 35, ""name"": ""Comedy""}]",R,4.7,10.259461,en
9360,Anaconda,1997,45000000,136885767,91885767,2.0419059333333331,4.7,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,4.8,27.684779,en
9290,Crocodile Dundee in Los Angeles,2001,21150000,39438674,18288674,0.864712718676123,4.7,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",PG,4.8,6.081772,en
8285,The Spirit,2008,60000000,39031337,-20968663,-0.34947771666666666,4.7,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}]",PG-13,4.8,14.84856,en
23706,All About Steve,2009,15000000,40105542,25105542,1.6737028,4.7,,,,"[{""id"": 35, ""name"": ""Comedy""}]",PG-13,4.8,13.237835,en
9557,Boat Trip,2002,20000000,8586376,-11413624,-0.5706812,4.7,,,,"[{""id"": 35, ""name"": ""Comedy""}]",R,4.9,7.034752,en
9826,The Phantom,1996,45000000,17300889,-27699111,-0.6155358,4.7,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",PG,5.0,9.025236,en
11026,Exorcist: The Beginning,2004,80000000,78000586,-1999414,-0.024992675,4.7,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",R,5.1,15.761384,en
34086,Spaced Invaders,1990,3000000,15369573,12369573,4.123191,4.7,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",PG,5.3,1.586598,en
20697,Ready to Rumble,2000,24000000,12372410,-11627590,-0.48448291666666665,4.7,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",PG-13,5.4,3.113009,en
54518,Justin Bieber: Never Say Never,2011,13000000,98441954,85441954,6.572458,4.8,,,,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10751, ""name"": ""Family""}]",,,6.735922,en
43839,Alexander's Ragtime Band,1938,2000000,4000000,2000000,1.0,4.8,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",,,0.483974,en
47502,Faithful,1996,13000000,9789900,-3210100,-0.24693076923076923,4.8,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",,,1.647335,en
39806,Princess Kaiulani,2010,9000000,771499,-8228501,-0.91427788888888883,4.8,,,,"[{""id"": 18, ""name"": ""Drama""}]",,,0.717811,en
13991,College,2008,7000000,6230276,-769724,-0.10996057142857144,4.8,,,,"[{""id"": 35, ""name"": ""Comedy""}]",,,7.034618,en
57089,Hoodwinked Too! Hood VS. Evil,2011,30000000,13521829,-16478171,-0.54927236666666668,4.8,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",,,10.694417,en
12779,Swept Away,2002,10000000,598645,-9401355,-0.9401355,4.8,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",R,3.6,4.570043,en
10077,A Sound of Thunder,2005,80000000,5989640,-74010360,-0.9251295,4.8,,,,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",PG-13,4.2,7.342892,en
9920,Ultraviolet,2006,30000000,31070211,1070211,0.0356737,4.8,,,,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,4.4,15.89534,en
9656,Black Christmas,2006,9000000,21510851,12510851,1.3900945555555555,4.8,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",R,4.6,4.134327,en
10283,Friday the 13th Part VIII: Jason Takes Manhattan,1989,5000000,14000000,9000000,1.8,4.8,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",R,4.6,12.904615,en
9947,Elektra,2005,43000000,56681566,13681566,0.31817595348837208,4.8,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",PG-13,4.7,28.613892,en
15186,Full Frontal,2002,2000000,2506446,506446,0.253223,4.8,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",R,4.7,1.95686,en
13788,The Unborn,2009,16000000,76514050,60514050,3.782128125,4.8,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",PG-13,4.8,15.788784,en
329440,The Forest,2016,10000000,40055439,30055439,3.0055439,4.8,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,4.8,19.865989,en
10016,Ghosts of Mars,2001,28000000,14010832,-13989168,-0.49961314285714287,4.8,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",R,4.9,13.145205,en
71469,The Darkest Hour,2011,30000000,64626786,34626786,1.1542262,4.8,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",PG-13,4.9,23.328823,en
77948,The Cold Light of Day,2012,20000000,16863583,-3136417,-0.15682085,4.8,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,4.9,15.131867,en
26602,Summer Catch,2001,34000000,19693891,-14306109,-0.4207679117647059,4.8,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",PG-13,5.1,3.960098,en
12257,Home Fries,1998,15000000,10443316,-4556684,-0.30377893333333333,4.8,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",PG-13,5.1,3.033471,en
9616,The Order,2003,35000000,11560806,-23439194,-0.66969125714285715,4.8,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",R,5.2,3.746806,en
16784,Welcome to Mooseport,2004,30000000,14000000,-16000000,-0.53333333333333333,4.8,,,,"[{""id"": 35, ""name"": ""Comedy""}]",PG-13,5.2,3.314094,en
10461,Get Carter,2000,63600000,19412993,-44187007,-0.6947642610062893,4.8,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",R,5.2,4.494788,en
9310,American Dreamz,2006,17000000,7314027,-9685973,-0.56976311764705878,4.9,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",,,7.864011,en
234212,Demonic,2015,3000000,3387000,387000,0.129,4.9,,,,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",,,12.564554,en
78383,Nurse 3-D,2013,10,10000000,9999990,999999.0,4.9,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,,10.013629,en
39691,Cats & Dogs 2 : The Revenge of Kitty Galore,2010,85000000,112483764,27483764,0.3233384,4.9,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",,,11.77398,en
440,Aliens vs Predator: Requiem,2007,40000000,41797066,1797066,0.04492665,4.9,,,,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",,,39.381913,en
14405,Beverly Hills Chihuahua,2008,20000000,149281606,129281606,6.4640803,4.9,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",PG,3.8,12.25264,en
65055,Shark Night,2011,28000000,10126458,-17873542,-0.63834078571428576,4.9,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,4.0,8.363702,en
299245,The Gallows,2015,100000,42664410,42564410,425.6441,4.9,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",R,4.3,18.045782,en
146227,Getaway,2013,18000000,10501938,-7498062,-0.416559,4.9,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",PG-13,4.4,16.520516,en
14113,Zoom,2006,35000000,12506188,-22493812,-0.64268034285714282,4.9,,,,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]",PG,4.4,10.304172,en
242512,Ouija,2014,5000000,103590271,98590271,19.7180542,4.9,,,,"[{""id"": 27, ""name"": ""Horror""}]",PG-13,4.5,56.30466,en
11918,Superhero Movie,2008,35000000,25871834,-9128166,-0.26080474285714283,4.9,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",PG-13,4.6,19.088655,en
11237,Anacondas: The Hunt for the Blood Orchid,2004,20000000,70992898,50992898,2.5496449,4.9,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,4.7,9.855474,en
10808,Dr. Dolittle 2,2001,70000000,176104344,106104344,1.5157763428571429,4.9,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}]",PG,4.7,13.543053,en
11249,Seed of Chucky,2004,12000000,24829644,12829644,1.069137,4.9,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",R,4.8,12.653831,en
10802,Showgirls,1995,45000000,20350754,-24649246,-0.54776102222222223,4.9,,,,"[{""id"": 18, ""name"": ""Drama""}]",NC-17,4.9,14.513305,en
10384,Supernova,2000,90000000,14828081,-75171919,-0.83524354444444449,4.9,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,4.9,5.762037,en
38745,Gulliver's Travels,2010,112000000,237382724,125382724,1.1194886071428571,4.9,,,,"[{""id"": 35, ""name"": ""Comedy""}]",PG,4.9,22.845143,en
8645,The Happening,2008,60000000,163403799,103403799,1.72339665,4.9,,,,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",R,5.0,20.501582,en
2486,Eragon,2006,100000000,249288105,149288105,1.49288105,4.9,,,,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",PG,5.1,30.863434,en
10048,Stealth,2005,135000000,76932943,-58067057,-0.43012634814814815,4.9,,,,"[{""id"": 28, ""name"": ""Action""}]",PG-13,5.1,17.88953,en
76489,The Three Stooges,2012,30000000,54819301,24819301,0.82731003333333331,4.9,,,,"[{""id"": 35, ""name"": ""Comedy""}]",PG,5.1,14.585968,en
15028,Clockstoppers,2002,26000000,38793283,12793283,0.49204934615384616,4.9,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",PG,5.2,5.894163,en
20483,Catch That Kid,2004,18000000,16702864,-1297136,-0.0720631111111111,4.9,,,,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",PG,5.2,4.492859,en
47933,Independence Day: Resurgence,2016,165000000,389681935,224681935,1.361708696969697,4.9,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",PG-13,5.2,48.775723,en
47941,Under the Rainbow,1981,20000000,2297493,-17702507,-0.88512535,4.9,,,,"[{""id"": 35, ""name"": ""Comedy""}]",PG,5.4,0.173964,en
42888,How Do You Know,2010,120000000,48668907,-71331093,-0.594425775,4.9,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",PG-13,5.4,11.137655,en
10117,Action Jackson,1988,7000000,20256975,13256975,1.8938535714285714,4.9,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",R,5.4,6.872784,en
10646,Tomcats,2001,11000000,23430766,12430766,1.1300696363636364,4.9,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",R,5.4,7.063053,en
25784,Journey from the Fall,2006,1300000,639000,-661000,-0.50846153846153841,5.0,,,,"[{""id"": 18, ""name"": ""Drama""}]",,,0.072066,vi
38579,Marmaduke,2010,50000000,83761844,33761844,0.67523688,5.0,,,,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",,,12.25622,en
171424,The Green Inferno,2014,5000000,6833445,1833445,0.366689,5.0,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,,17.845161,en
122081,Spring Breakers,2013,5000000,31724284,26724284,5.3448568,5.0,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",,,62.554173,en
15074,Extreme Ops,2002,40000000,10959475,-29040525,-0.726013125,5.0,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,,2.911819,en
16232,Mr. 3000,2004,30000000,21800302,-8199698,-0.27332326666666668,5.0,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",,,2.850896,en
25763,Damnation Alley,1977,17000000,8720000,-8280000,-0.48705882352941177,5.0,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",,,2.215261,en
17813,Alex & Emma,2003,30000000,15368897,-14631103,-0.48770343333333332,5.0,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,,4.352422,en
65203,The Broadway Melody,1929,379000,4358000,3979000,10.49868073878628,5.0,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",,,0.968865,en
44634,Woman Thou Art Loosed,2004,3000000,6804016,3804016,1.2680053333333334,5.0,,,,"[{""id"": 18, ""name"": ""Drama""}]",,,0.019984,en
20337,Martin Lawrence Live: Runteldat,2002,3000000,19184015,16184015,5.3946716666666665,5.0,,,,"[{""id"": 35, ""name"": ""Comedy""}]",,,0.295226,en
70868,I Don't Know How She Does It,2011,24000000,30551495,6551495,0.27297895833333335,5.0,,,,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",,,8.630825,en
48382,"The Book of Mormon Movie, Volume 1: The Journey",2003,2000000,1672730,-327270,-0.163635,5.0,,,,[],,,0.031947,en
14434,I Think I Love My Wife,2007,11000000,13196245,2196245,0.19965863636363637,5.0,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,,4.536745,en
76349,1911,2011,30000000,108348,-29891652,-0.9963884,5.0,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",,,4.065212,zh
24206,Silent Trigger,1996,15000000,76382,-14923618,-0.99490786666666664,5.0,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",,,2.609057,en
61012,Silent Hill: Revelation 3D,2012,20000000,52302796,32302796,1.6151398,5.0,,,,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",,,23.292761,en
25704,Post Grad,2009,15000000,6405245,-8594755,-0.57298366666666667,5.0,,,,"[{""id"": 35, ""name"": ""Comedy""}]",,,7.446069,en
256961,Paul Blart: Mall Cop 2,2015,38000000,107597242,69597242,1.8315063684210526,5.0,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",PG,4.4,41.258487,en
8975,The Marine,2006,20000000,22165608,2165608,0.1082804,5.0,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,4.7,7.679336,en
82700,After Earth,2013,130000000,243843127,113843127,0.87571636153846155,5.0,,,,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",PG-13,4.8,42.840582,en
9682,Pulse,2006,38000000,29907685,-8092315,-0.21295565789473683,5.0,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,4.8,9.662715,en
9053,DOA: Dead or Alive,2006,21000000,480314,-20519686,-0.97712790476190481,5.0,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,4.8,12.790408,en
10987,Halloween: The Curse of Michael Myers,1995,5000000,15116634,10116634,2.0233268,5.0,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",R,4.8,9.483717,en
12634,The Big Bounce,2004,50000000,6808550,-43191450,-0.863829,5.0,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",PG-13,4.9,6.397388,en
10385,Hanging Up,2000,40000000,36037909,-3962091,-0.099052275,5.0,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",PG-13,4.9,3.415534,en
24264,Sheena,1984,25000000,5778353,-19221647,-0.76886588,5.0,,,,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",PG,4.9,4.020194,en
888,The Flintstones,1994,46000000,341631208,295631208,6.4267653913043477,5.0,,,,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",PG,4.9,28.964162,en
226486,Tammy,2014,20000000,100525432,80525432,4.0262716,5.0,,,,"[{""id"": 35, ""name"": ""Comedy""}]",R,4.9,21.657563,en
11260,Meet Dave,2008,60000000,50650079,-9349921,-0.15583201666666666,5.0,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",PG,5.0,18.676291,en
10676,Halloween III: Season of the Witch,1982,2500000,14400000,11900000,4.76,5.0,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",R,5.0,12.030456,en
9626,Red Sonja,1985,17900000,6948633,-10951367,-0.61180821229050275,5.0,,,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",PG-13,5.1,12.752463,en
20616,Swimfan,2002,8500000,34411240,25911240,3.0483811764705884,5.0,,,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,5.1,4.844451,en
243938,Hot Tub Time Machine 2,2015,14000000,12314651,-1685349,-0.12038207142857144,5.0,,,,"[{""id"": 35, ""name"": ""Comedy""}]",R,5.1,16.618874,en
10923,Agent Cody Banks,2003,28000000,58795814,30795814,1.0998505,5.0,,,,"[{""id"": 28, ""name"": ""Action""}]",PG,5.1,11.859396,en
10992,Cats & Dogs,2001,60000000,93375151,33375151,0.55625251666666664,5.0,,,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",PG,5.1,18.735024,en
100241,"I, Frankenstein",2014,65000000,71154592,6154592,0.094686030769230767,5.0,,,,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",PG-13,5.1,31.324734,en
